,user_id,recommendations
2241,2242,"[1071939, 845109, 878445, 896369, 909894]"
2242,2243,"[825343, 906026, 848029, 899624, 1044805]"
2243,2244,"[837107, 15778178, 1038217, 1106523, 1031864]"
2244,2245,"[6533765, 862318, 1082310, 7151415, 860528]"
2245,2246,"[857503, 962568, 6034857, 961554, 970030]"
2246,2247,"[1042544, 1115069, 1065538, 6602643, 918335]"
2247,2248,"[897306, 1009449, 13841744, 1029743, 1118787]"
2248,2249,"[827180, 1071939, 1106523, 1029743, 1126899]"
2249,2250,"[957063, 1094308, 844179, 1033769, 1058997]"
2250,2251,"[828393, 970866, 1106523, 859075, 819304]"
2251,2252,"[1029743, 1106523, 1058997, 853998, 1038217]"
2252,2253,"[999779, 15972074, 1106301, 848029, 13841744]"
2253,2254,"[835098, 1106523, 1051878, 826385, 7463287]"
2254,2255,"[933067, 909894, 1103707, 1048200, 931688]"
2255,2256,"[962568, 866871, 13877192, 1029743, 1070820]"
2256,2257,"[1104349, 1106116, 1106523, 1068719, 1070820]"
2257,2258,"[1126899, 1095040, 833940, 1014981, 1058997]"
2258,2259,"[1134522, 952317, 951590, 962568, 856772]"
2259,2260,"[1029743, 5568758, 13842214, 13842090, 16223303]"
2260,2261,"[975085, 951590, 983584, 1106523, 1029743]"
2261,2262,"[6773232, 1122358, 1019247, 1038985, 1118533]"
2262,2263,"[9487927, 976199, 853172, 1071939, 15717057]"
2263,2264,"[1126899, 5566472, 945997, 1002178, 1029743]"
2264,2265,"[5568378, 913210, 965766, 1042438, 962568]"
2265,2266,"[967476, 900802, 1028816, 903325, 10457590]"
2266,2267,"[13512739, 6514160, 1091901, 16734419, 1013770]"
2267,2268,"[937791, 6979741, 12301109, 883202, 1034176]"
2268,2269,"[1046584, 951590, 899624, 844179, 957839]"
2269,2270,"[1024731, 929751, 977166, 7167853, 1026346]"
2270,2271,"[909894, 860975, 962229, 1023958, 1130763]"
2271,2272,"[827656, 15596112, 1045586, 1136341, 7166865]"
2272,2273,"[998373, 1053690, 883932, 889551, 1029743]"
2273,2274,"[1028816, 1009449, 904422, 839208, 1027168]"
2274,2275,"[1053690, 951971, 15452546, 1071939, 918368]"
2275,2276,"[6979753, 1038462, 856060, 1050851, 1054424]"
2276,2277,"[1053690, 859075, 1106523, 897306, 1136257]"
2277,2278,"[951412, 976199, 1017220, 857503, 6034857]"
2278,2279,"[972185, 936508, 1053690, 5569230, 8090521]"
2279,2280,"[1082990, 1070820, 1093603, 1106523, 1029743]"
2280,2281,"[6534077, 1046756, 1083012, 1126899, 1029743]"
2281,2282,"[1028816, 833724, 903325, 887393, 916993]"
2282,2283,"[1106523, 1070820, 13775274, 1041688, 8119004]"
2283,2284,"[1044259, 1071446, 9677670, 962266, 859075]"
2284,2285,"[15831370, 13115626, 6534030, 15596998, 9707078]"
2285,2286,"[1106523, 883871, 1070820, 1102853, 12301839]"
2286,2287,"[1137100, 13008065, 934369, 1029743, 976199]"
2287,2288,"[825365, 872137, 15511396, 1058997, 922907]"
2288,2289,"[10285017, 834396, 6533878, 1029743, 1099468]"
2289,2290,"[827656, 12781731, 1085604, 879755, 1133157]"
2290,2291,"[12523928, 1138189, 931646, 1135868, 934676]"
2291,2292,"[1029743, 15926844, 1011876, 827683, 1118533]"
2292,2293,"[1029743, 1070820, 1126899, 1127831, 1038985]"
2293,2294,"[1029743, 899624, 1118533, 950439, 5569471]"
2294,2295,"[1068719, 899624, 933354, 1038663, 1058997]"
2295,2296,"[913210, 982755, 900802, 1029743, 1106523]"
2296,2297,"[12731544, 1127758, 1009449, 1072523, 1067820]"
2297,2298,"[856252, 1029743, 1039126, 1060005, 824546]"
2298,2299,"[1091858, 834491, 6602697, 999104, 1093603]"
2299,2300,"[999104, 12524512, 10344585, 1029743, 1106523]"
2300,2301,"[8090440, 871756, 15926885, 865456, 8090521]"
2301,2302,"[954110, 1029743, 962568, 1126899, 921744]"
2302,2303,"[1029743, 6039687, 865705, 951197, 1051211]"
2303,2304,"[1029743, 879966, 945499, 10285144, 9677236]"
2304,2305,"[983584, 1018243, 1127141, 1029743, 1106523]"
2305,2306,"[860975, 909894, 1058997, 1122358, 893501]"
2306,2307,"[1138443, 13190240, 8359154, 856790, 9419268]"
2307,2308,"[1029743, 1106523, 903325, 15596834, 1132968]"
2308,2309,"[1003188, 1106523, 1027569, 885697, 1009449]"
2309,2310,"[1068719, 896613, 1081189, 1038746, 1069621]"
2310,2311,"[1029743, 1053690, 1122358, 15926886, 1127025]"
2311,2312,"[6034857, 1101437, 903325, 13071902, 1029743]"
2312,2313,"[1106523, 1029743, 1126899, 1070820, 1058997]"
2313,2314,"[1112824, 965693, 962568, 1070845, 1070820]"
2314,2315,"[5568378, 913210, 965766, 1042438, 962568]"
2315,2316,"[990797, 1095710, 1134522, 1123022, 881601]"
2316,2317,"[6979005, 6979128, 872679, 1029743, 5569230]"
2317,2318,"[1106523, 918046, 859075, 1044078, 943233]"
2318,2319,"[912817, 1029743, 971949, 908145, 1075368]"
2319,2320,"[1044299, 1068750, 1099804, 9677202, 7025189]"
2320,2321,"[1108094, 962568, 1071939, 1029743, 878715]"
2321,2322,"[1071446, 1044259, 1007571, 1127831, 1029743]"
2322,2323,"[1027569, 13776705, 840890, 1029624, 6773042]"
2323,2324,"[938118, 1029743, 1012913, 865907, 1071277]"
2324,2326,"[907128, 983936, 905286, 1039781, 965292]"
2325,2327,"[1085604, 859075, 879755, 991951, 1107553]"
2326,2328,"[1082990, 925054, 959264, 958208, 844179]"
2327,2329,"[1029743, 1106523, 947798, 1023958, 1110572]"
2328,2330,"[925854, 1053988, 830526, 1106523, 826597]"
2329,2331,"[856252, 925364, 824915, 881154, 883202]"
2330,2332,"[5568758, 860248, 1006664, 1108094, 859010]"
2331,2333,"[909894, 859075, 860975, 1023958, 1002558]"
2332,2334,"[892573, 951590, 1102416, 1029743, 1106523]"
2333,2335,"[835243, 838602, 935284, 1029743, 909894]"
2334,2336,"[1029743, 1053690, 1106523, 909396, 1110142]"
2335,2337,"[1067695, 1097001, 1044078, 951590, 1058997]"
2336,2338,"[5591154, 1101706, 1106523, 1009449, 1126899]"
2337,2339,"[827180, 962568, 913210, 970030, 942525]"
2338,2340,"[993838, 855251, 1029743, 982211, 1106523]"
2339,2341,"[907625, 1106523, 1029743, 1044078, 819063]"
2340,2342,"[1029743, 866548, 965766, 12810391, 1058997]"
2341,2343,"[856060, 1029743, 868423, 859075, 1038462]"
2342,2344,"[1075827, 977266, 833351, 1013291, 1016800]"
2343,2345,"[1029743, 849505, 965766, 5569230, 1016800]"
2344,2346,"[1029272, 869252, 1138443, 978343, 1126899]"
2345,2347,"[1029743, 1070820, 1071939, 9527257, 1065538]"
2346,2348,"[1050851, 1038217, 12301109, 883932, 844179]"
2347,2349,"[6554272, 1070820, 839605, 13213115, 12987975]"
2348,2350,"[951590, 1029743, 1058997, 1106523, 1126899]"
2349,2351,"[9521679, 9521787, 1048727, 1112205, 1106523]"
2350,2352,"[8019385, 8019528, 1010130, 991205, 864893]"
2351,2353,"[1117514, 1056509, 5569230, 962229, 1058997]"
2352,2354,"[913210, 6034857, 8019649, 921836, 1070820]"
2353,2355,"[1019697, 1121393, 893811, 14025245, 902238]"
2354,2356,"[1053690, 1029743, 932462, 1134522, 856772]"
2355,2357,"[9575582, 1058779, 7441419, 6463729, 6463775]"
2356,2358,"[1117690, 870547, 939900, 972931, 1085604]"
2357,2359,"[1085604, 1106523, 1029743, 991951, 879755]"
2358,2360,"[1029743, 1106523, 889649, 15926844, 961554]"
2359,2361,"[1053329, 821083, 1106523, 898121, 863885]"
2360,2362,"[1058997, 1079482, 1002558, 918335, 5569230]"
2361,2363,"[1070820, 944137, 1126899, 1088836, 913210]"
2362,2364,"[1854750, 1869549, 1765104, 5707857, 1084331]"
2363,2365,"[962568, 5568378, 913210, 965766, 1042438]"
2364,2366,"[886996, 1012701, 947201, 963226, 1029743]"
2365,2367,"[10356441, 7147142, 1029743, 1085333, 1066725]"
2366,2368,"[6533834, 844179, 896085, 1056746, 886965]"
2367,2369,"[1029743, 863885, 1106523, 1011841, 936685]"
2368,2370,"[10200444, 1070820, 886703, 904422, 955370]"
2369,2371,"[848071, 835243, 1028816, 6533641, 5569471]"
2370,2372,"[1029743, 8019716, 982469, 859877, 8090521]"
2371,2373,"[1096036, 1405491, 8090537, 1407216, 1271704]"
2372,2374,"[1070820, 6533608, 15597066, 13671963, 907631]"
2373,2375,"[899624, 1079023, 5585510, 951954, 824073]"
2374,2376,"[1057168, 1029743, 844179, 1070702, 1058997]"
2375,2377,"[1096036, 880150, 1055168, 919180, 1050851]"
2376,2378,"[9527323, 828867, 9677366, 1029743, 1106523]"
2377,2379,"[1018769, 1058997, 903325, 1101706, 987724]"
2378,2380,"[1029743, 956902, 855718, 1125219, 893258]"
2379,2381,"[906646, 6979427, 1029206, 871440, 12384365]"
2380,2382,"[9297062, 9297574, 1029743, 6979545, 931671]"
2381,2383,"[951590, 1068719, 1038217, 990797, 1029743]"
2382,2384,"[1106523, 1029743, 5568378, 1126899, 1070820]"
2383,2385,"[1029743, 6533765, 1034955, 1068719, 824073]"
2384,2386,"[871756, 14077333, 1038217, 898212, 1043494]"
2385,2387,"[1088387, 1056509, 877337, 1077231, 7025196]"
2386,2388,"[849469, 982469, 878637, 1096036, 1107553]"
2387,2389,"[1136265, 10285303, 1103826, 937736, 882288]"
2388,2390,"[1075353, 1053690, 926422, 5569098, 1085604]"
2389,2391,"[1043751, 5580577, 935284, 5569230, 827683]"
2390,2392,"[1068719, 926680, 846764, 895166, 985893]"
2391,2393,"[1028816, 13877248, 863447, 1138467, 834117]"
2392,2394,"[1138189, 5568378, 15972790, 15972074, 5569327]"
2393,2395,"[910214, 1029743, 868548, 825731, 9487603]"
2394,2396,"[859075, 1053690, 976199, 1136257, 987724]"
2395,2397,"[5569792, 865026, 1135834, 1137540, 1038217]"
2396,2398,"[977481, 12330856, 5578856, 891118, 965766]"
2397,2399,"[835098, 1085604, 993638, 879755, 1043590]"
2398,2400,"[838186, 912840, 6533765, 862582, 903325]"
2399,2401,"[1029743, 1106523, 1070820, 848029, 6979089]"
2400,2402,"[1096036, 878715, 1106523, 965766, 893018]"
2401,2403,"[913785, 1043590, 5585510, 844179, 859075]"
2402,2404,"[9297615, 1034176, 5567874, 6400829, 6401013]"
2403,2405,"[6602697, 1127470, 6533765, 5585510, 940766]"
2404,2406,"[1126899, 15596904, 921836, 859987, 1046816]"
2405,2407,"[1029743, 1038746, 976199, 888111, 819765]"
2406,2408,"[1138443, 938138, 1029743, 908318, 990797]"
2407,2409,"[962568, 898068, 1043590, 871756, 913785]"
2408,2410,"[1037840, 1106523, 5569230, 1069621, 822407]"
2409,2411,"[962935, 911614, 1060705, 849205, 824305]"
2410,2412,"[1053690, 1106523, 951590, 1037840, 1029743]"
2411,2413,"[1127831, 848071, 961554, 8090537, 6553737]"
2412,2414,"[10285144, 859075, 946839, 10285141, 17104857]"
2413,2415,"[925862, 1058997, 1085604, 824305, 879755]"
2414,2416,"[12808385, 9521679, 15737492, 849697, 1070820]"
2415,2417,"[1106523, 951590, 1029743, 1127831, 865456]"
2416,2418,"[1029743, 9245108, 951590, 1100379, 13841744]"
2417,2419,"[15717057, 1029743, 1106523, 951071, 1108094]"
2418,2420,"[1068719, 951590, 1106523, 6533765, 1038746]"
2419,2421,"[934369, 1138443, 851468, 1070820, 1106523]"
2420,2422,"[1122358, 860975, 909894, 6533765, 1028816]"
2421,2423,"[1134810, 930917, 1089954, 822407, 1070820]"
2422,2424,"[6034857, 14077333, 962229, 1072693, 1106523]"
2423,2425,"[10457471, 1029743, 1106523, 999104, 1122358]"
2424,2426,"[1058404, 1029743, 14025389, 825670, 1058997]"
2425,2427,"[856252, 923169, 908318, 6463451, 1106523]"
2426,2428,"[970481, 7442008, 1112598, 1077555, 5591170]"
2427,2429,"[1044078, 1029743, 1070820, 1026162, 6919433]"
2428,2430,"[845193, 1119089, 976199, 5569230, 859426]"
2429,2431,"[8357613, 1043590, 998556, 967757, 1128240]"
2430,2432,"[1029743, 1110244, 1137387, 962229, 879755]"
2431,2433,"[907099, 1106523, 1070820, 5569471, 5566307]"
2432,2434,"[1096036, 5592931, 1106523, 944534, 844179]"
2433,2435,"[828489, 899624, 1029743, 983584, 1126899]"
2434,2436,"[883932, 1106523, 5565925, 856060, 1038462]"
2435,2437,"[7409644, 7409618, 1048068, 8090536, 1106523]"
2436,2438,"[8090556, 879755, 1107553, 951412, 892048]"
2437,2439,"[1058997, 1126899, 1070820, 1135355, 849003]"
2438,2440,"[1096727, 1043590, 1106523, 824759, 6463742]"
2439,2441,"[898121, 1029743, 909894, 819487, 860975]"
2440,2442,"[1126899, 1058997, 873847, 1053690, 956672]"
2441,2443,"[1087102, 6034857, 899624, 961554, 5569230]"
2442,2444,"[962568, 5568378, 913210, 965766, 1042438]"
2443,2445,"[1110572, 877447, 1008212, 1029743, 1127831]"
2444,2446,"[1044259, 1321584, 938118, 1014822, 898510]"
2445,2447,"[883186, 1124520, 944137, 1107553, 1104343]"
2446,2448,"[1106523, 1006252, 1054402, 835098, 976199]"
2447,2449,"[1126899, 13672062, 1029743, 1106523, 962568]"
2448,2450,"[1139058, 872461, 1076366, 1038038, 1126899]"
2449,2451,"[1076580, 1023226, 1018822, 976199, 9835903]"
2450,2452,"[1137387, 949023, 923967, 833935, 821344]"
2451,2453,"[1053690, 1136719, 1062128, 850834, 893501]"
2452,2454,"[877523, 1071939, 13190352, 1059236, 13190613]"
2453,2455,"[983795, 1029743, 827180, 844179, 1112825]"
2454,2456,"[1126899, 1101725, 1058997, 8293447, 955075]"
2455,2457,"[15831255, 874617, 1106523, 1135834, 819765]"
2456,2458,"[1127831, 970030, 1041796, 893018, 5569230]"
2457,2459,"[1029743, 5576075, 918638, 935284, 1136257]"
2458,2460,"[1053690, 5569230, 5568378, 957951, 5569327]"
2459,2461,"[866871, 1101706, 8067176, 1082212, 1013167]"
2460,2462,"[851146, 6034857, 5572234, 13411728, 969932]"
2461,2463,"[859075, 856772, 952317, 1134522, 1044078]"
2462,2464,"[962568, 1029743, 828867, 15630055, 13039267]"
2463,2465,"[856252, 1020682, 965701, 10344585, 5569230]"
2464,2466,"[1029743, 1106523, 1068719, 820347, 12524323]"
2465,2467,"[13842214, 1126899, 13842090, 921836, 1106523]"
2466,2468,"[1021116, 967395, 1106523, 1094924, 15926712]"
2467,2469,"[1071939, 870547, 1085604, 971504, 928754]"
2468,2470,"[17104857, 6772782, 1039534, 906017, 990797]"
2469,2471,"[12599593, 1058997, 1038217, 13008321, 1072483]"
2470,2472,"[1029743, 1046262, 6034648, 6978994, 850058]"
2471,2473,"[896369, 1058997, 1027569, 1029743, 1106523]"
2472,2474,"[961554, 1029743, 908636, 938841, 905459]"
2473,2475,"[1070820, 15972298, 5568378, 1029743, 1106523]"
2474,2476,"[857503, 5569471, 5569374, 961554, 5569230]"
2475,2477,"[1138443, 1127831, 990797, 1071939, 976199]"
2476,2478,"[934399, 1051211, 9296849, 823775, 904493]"
2477,2479,"[1106523, 845975, 951590, 1127831, 1029743]"
2478,2480,"[1029743, 1112598, 990797, 1126899, 1070820]"
2479,2481,"[1029743, 899624, 7441303, 1056509, 832678]"
2480,2482,"[1106523, 1038217, 995502, 1003616, 871756]"
2481,2483,"[6533936, 1135971, 15629834, 1029743, 871252]"
2482,2484,"[899624, 878715, 6533765, 1029743, 1000050]"
2483,2485,"[12555363, 5569230, 13213108, 5569471, 988693]"
2484,2486,"[1038217, 9245106, 5568378, 1029743, 1044078]"
2485,2487,"[865026, 1135834, 1104405, 908318, 5569471]"
2486,2488,"[972665, 13213475, 911017, 906838, 1029743]"
2487,2489,"[9396767, 1068719, 962568, 1029743, 1106523]"
2488,2490,"[848071, 981521, 1037337, 1029112, 1096343]"
2489,2491,"[1127624, 890695, 999198, 1058997, 859075]"
2490,2492,"[6533765, 1003188, 914577, 1106523, 989069]"
2491,2493,"[859075, 870547, 1126895, 1029743, 1043494]"
2492,2494,"[1071939, 1048068, 969568, 6534881, 1115228]"
2493,2495,"[5569230, 5569471, 5569845, 5569374, 1126899]"
2494,2496,"[899624, 1041796, 913785, 820122, 1029743]"
2495,2497,"[1102207, 900802, 899624, 1106523, 1070820]"
2496,2498,"[1106523, 1070820, 1053690, 1028891, 1122358]"
2497,2499,"[5568378, 1060872, 1106523, 5569327, 937791]"
2498,2500,"[859237, 1064945, 1065538, 1058997, 987562]"
